driverId,raceId,points,position,wins
27,74,0.0,21,0
2,74,9.0,5,0
30,74,10.0,4,0
40,74,0.0,20,0
33,74,0.0,18,0
39,74,0.0,19,0
11,74,0.0,23,0
35,74,5.0,13,0
23,74,9.0,6,0
18,74,0.0,22,0
13,74,2.0,16,0
15,74,20.0,2,0
8,74,7.0,11,0
32,74,3.0,15,0
31,74,8.0,10,0
17,74,9.0,8,0
14,74,9.0,7,0
24,75,1.0,17,0
25,75,6.0,12,0
37,75,4.0,14,0
19,75,0.0,24,0
27,75,0.0,21,0
2,75,9.0,10,0
30,75,10.0,7,0
40,75,0.0,20,0
33,75,0.0,18,0
39,75,0.0,19,0
11,75,0.0,23,0
35,75,5.0,13,0
23,75,14.0,5,0
18,75,0.0,22,0
13,75,2.0,16,0
15,75,26.0,2,0
8,75,17.0,3,1
32,75,3.0,15,0
31,75,10.0,8,0
17,75,12.0,6,0
14,75,10.0,9,0
19,76,0.0,24,0
27,76,0.0,21,0
2,76,17.0,5,0
30,76,12.0,9,0
40,76,0.0,20,0
33,76,0.0,18,0
39,76,0.0,19,0
11,76,0.0,23,0
35,76,5.0,13,0
23,76,17.0,6,0
18,76,0.0,22,0
13,76,2.0,16,0
15,76,26.0,3,0
8,76,27.0,2,2
32,76,3.0,15,0
31,76,14.0,8,0
17,76,18.0,4,0
14,76,10.0,10,0
4,76,49.0,1,3
22,76,9.0,11,0
21,76,14.0,7,1
25,77,6.0,12,0
37,77,4.0,14,0
19,77,0.0,24,0
27,77,0.0,23,0
2,77,25.0,4,0
30,77,16.0,8,0
40,77,0.0,21,0
33,77,0.0,18,0
39,77,0.0,20,0
11,77,0.0,22,0
35,77,5.0,13,0
23,77,17.0,7,0
18,77,0.0,19,0
13,77,2.0,16,0
15,77,27.0,3,0
8,77,27.0,2,2
32,77,3.0,15,0
31,77,16.0,9,0
17,77,18.0,5,0
14,77,15.0,11,0
4,77,59.0,1,4
22,77,15.0,10,0
21,77,17.0,6,1
25,78,6.0,13,0
37,78,4.0,15,0
19,78,0.0,24,0
27,78,0.0,21,0
2,78,25.0,4,0
30,78,24.0,5,0
40,78,0.0,22,0
33,78,0.0,18,0
39,78,0.0,20,0
11,78,0.0,23,0
35,78,5.0,14,0
23,78,20.0,8,0
18,78,0.0,19,0
13,78,7.0,12,0
15,78,27.0,3,0
8,78,37.0,2,3
32,78,4.0,16,0
31,78,16.0,11,0
17,78,22.0,6,0
14,78,17.0,10,0
4,78,59.0,1,4
22,78,21.0,7,0
21,78,17.0,9,1
25,79,6.0,14,0
37,79,4.0,18,0
19,79,0.0,25,0
27,79,4.0,17,0
2,79,25.0,6,0
30,79,34.0,3,1
40,79,3.0,20,0
33,79,6.0,13,0
39,79,5.0,16,0
11,79,0.0,23,0
35,79,5.0,15,0
23,79,20.0,8,0
18,79,0.0,22,0
13,79,7.0,12,0
15,79,27.0,5,0
8,79,37.0,2,3
32,79,4.0,19,0
31,79,16.0,11,0
17,79,22.0,7,0
14,79,17.0,10,0
4,79,59.0,1,4
22,79,29.0,4,0
21,79,17.0,9,1
25,80,6.0,14,0
37,80,4.0,19,0
19,80,0.0,25,0
27,80,4.0,18,0
2,80,25.0,6,0
30,80,40.0,3,1
40,80,3.0,21,0
33,80,6.0,13,0
39,80,5.0,17,0
11,80,0.0,23,0
35,80,6.0,15,0
23,80,22.0,8,0
18,80,5.0,16,0
13,80,7.0,12,0
15,80,31.0,4,0
8,80,45.0,2,3
32,80,4.0,20,0
31,80,16.0,11,0
17,80,22.0,7,0
14,80,17.0,10,0
4,80,69.0,1,5
22,80,29.0,5,0
21,80,20.0,9,1
25,81,6.0,15,0
37,81,4.0,19,0
19,81,0.0,25,0
27,81,4.0,18,0
2,81,25.0,8,0
30,81,43.0,3,1
40,81,3.0,21,0
33,81,6.0,14,0
39,81,5.0,17,0
11,81,0.0,23,0
35,81,6.0,16,0
23,81,23.0,9,0
18,81,9.0,12,0
13,81,7.0,13,0
15,81,31.0,5,0
8,81,51.0,2,3
32,81,4.0,20,0
31,81,26.0,6,1
17,81,22.0,10,0
14,81,17.0,11,0
4,81,77.0,1,5
22,81,31.0,4,0
21,81,25.0,7,1
24,82,1.0,22,0
25,82,6.0,15,0
37,82,4.0,19,0
19,82,0.0,26,0
27,82,4.0,18,0
2,82,25.0,9,0
30,82,47.0,3,1
40,82,3.0,21,0
33,82,6.0,14,0
39,82,5.0,17,0
11,82,0.0,23,0
35,82,6.0,16,0
23,82,26.0,8,0
18,82,15.0,12,0
13,82,8.0,13,0
15,82,31.0,6,0
8,82,51.0,2,3
32,82,4.0,20,0
31,82,34.0,4,1
17,82,22.0,10,0
14,82,19.0,11,0
4,82,87.0,1,6
22,82,31.0,5,0
21,82,30.0,7,1
24,83,1.0,22,0
25,83,6.0,15,0
37,83,4.0,19,0
19,83,0.0,26,0
27,83,4.0,18,0
2,83,28.0,9,0
30,83,55.0,3,1
40,83,3.0,21,0
33,83,6.0,14,0
39,83,5.0,17,0
11,83,1.0,23,0
35,83,6.0,16,0
23,83,32.0,6,0
18,83,19.0,11,0
13,83,8.0,13,0
15,83,36.0,4,0
8,83,61.0,2,4
32,83,4.0,20,0
31,83,34.0,5,1
17,83,24.0,10,0
14,83,19.0,12,0
4,83,87.0,1,6
22,83,31.0,7,0
21,83,30.0,8,1
24,84,1.0,23,0
25,84,6.0,15,0
37,84,4.0,20,0
19,84,0.0,26,0
27,84,4.0,19,0
2,84,28.0,9,0
30,84,55.0,3,1
40,84,3.0,21,0
33,84,6.0,14,0
39,84,5.0,17,0
11,84,1.0,22,0
35,84,6.0,16,0
23,84,32.0,7,0
18,84,23.0,11,0
13,84,8.0,13,0
15,84,39.0,5,0
8,84,71.0,2,5
32,84,5.0,18,0
31,84,40.0,4,1
17,84,24.0,10,0
14,84,21.0,12,0
4,84,95.0,1,6
22,84,31.0,8,0
21,84,35.0,6,1
41,85,0.0,26,0
24,85,1.0,24,0
25,85,6.0,15,0
37,85,4.0,20,0
19,85,0.0,27,0
27,85,4.0,19,0
2,85,28.0,9,0
30,85,55.0,3,1
40,85,3.0,21,0
33,85,6.0,14,0
39,85,5.0,17,0
11,85,1.0,23,0
35,85,6.0,16,0
23,85,35.0,7,0
18,85,24.0,10,0
13,85,8.0,13,0
15,85,43.0,5,0
8,85,76.0,2,5
32,85,5.0,18,0
31,85,50.0,4,2
17,85,24.0,11,0
14,85,21.0,12,0
4,85,103.0,1,6
22,85,31.0,8,0
21,85,41.0,6,1
41,86,0.0,26,0
24,86,1.0,24,0
25,86,6.0,16,0
37,86,4.0,20,0
19,86,0.0,27,0
27,86,4.0,19,0
2,86,28.0,11,0
30,86,55.0,3,1
40,86,3.0,21,0
33,86,7.0,15,0
39,86,5.0,17,0
11,86,1.0,23,0
35,86,9.0,13,0
23,86,37.0,7,0
18,86,30.0,9,0
13,86,8.0,14,0
15,86,43.0,5,0
8,86,86.0,2,6
32,86,5.0,18,0
31,86,50.0,4,2
17,86,29.0,10,0
14,86,21.0,12,0
4,86,111.0,1,6
22,86,35.0,8,0
21,86,41.0,6,1
41,87,0.0,26,0
24,87,1.0,24,0
25,87,6.0,16,0
37,87,4.0,20,0
19,87,0.0,27,0
27,87,4.0,19,0
2,87,28.0,11,0
30,87,60.0,4,1
40,87,3.0,21,0
33,87,7.0,15,0
39,87,5.0,17,0
11,87,1.0,23,0
35,87,9.0,13,0
23,87,38.0,8,0
18,87,32.0,9,0
13,87,8.0,14,0
15,87,43.0,6,0
8,87,94.0,2,6
32,87,5.0,18,0
31,87,60.0,3,3
17,87,29.0,10,0
14,87,21.0,12,0
4,87,117.0,1,6
22,87,38.0,7,0
21,87,45.0,5,1
41,88,0.0,26,0
24,88,1.0,24,0
25,88,6.0,16,0
37,88,4.0,20,0
19,88,0.0,27,0
27,88,4.0,19,0
2,88,28.0,11,0
30,88,62.0,3,1
40,88,3.0,21,0
33,88,7.0,15,0
39,88,5.0,17,0
11,88,1.0,23,0
35,88,9.0,13,0
23,88,39.0,7,0
18,88,36.0,9,0
13,88,8.0,14,0
15,88,43.0,6,0
8,88,104.0,2,7
32,88,5.0,18,0
31,88,60.0,4,3
17,88,34.0,10,0
14,88,24.0,12,0
4,88,123.0,1,6
22,88,38.0,8,0
21,88,53.0,5,1
41,89,0.0,26,0
24,89,1.0,24,0
25,89,6.0,17,0
37,89,4.0,20,0
19,89,0.0,27,0
27,89,4.0,19,0
2,89,28.0,11,0
30,89,62.0,3,1
40,89,3.0,21,0
33,89,7.0,16,0
39,89,5.0,18,0
11,89,1.0,23,0
35,89,9.0,14,0
23,89,45.0,6,0
18,89,37.0,9,0
13,89,11.0,13,0
15,89,43.0,7,0
8,89,112.0,2,7
32,89,9.0,15,0
31,89,60.0,4,3
17,89,36.0,10,0
14,89,24.0,12,0
4,89,133.0,1,7
22,89,38.0,8,0
21,89,58.0,5,1
45,90,0.0,14,0
44,90,0.0,13,0
43,90,0.0,12,0
32,90,0.0,11,0
21,90,0.0,10,0
11,90,0.0,9,0
14,90,1.0,8,0
15,90,2.0,7,0
18,90,3.0,6,0
31,90,4.0,5,0
23,90,5.0,4,0
4,90,6.0,3,0
22,90,8.0,2,0
30,90,10.0,1,1
47,91,0.0,17,0
46,91,0.0,16,0
13,91,1.0,9,0
45,91,0.0,15,0
44,91,0.0,14,0
43,91,0.0,10,0
32,91,0.0,13,0
21,91,0.0,12,0
11,91,0.0,11,0
14,91,4.0,8,0
15,91,6.0,6,0
18,91,9.0,4,0
31,91,12.0,3,0
23,91,5.0,7,0
4,91,8.0,5,0
22,91,13.0,2,0
30,91,20.0,1,2
2,92,0.0,18,0
17,92,1.0,11,0
47,92,0.0,19,0
46,92,0.0,17,0
13,92,1.0,10,0
45,92,0.0,16,0
44,92,0.0,13,0
43,92,0.0,12,0
32,92,0.0,15,0
21,92,0.0,14,0
11,92,4.0,8,0
14,92,4.0,9,0
15,92,11.0,6,0
18,92,15.0,3,0
31,92,12.0,4,0
23,92,7.0,7,0
4,92,11.0,5,0
22,92,21.0,2,0
30,92,30.0,1,3
8,93,1.0,12,0
2,93,0.0,20,0
17,93,1.0,11,0
47,93,0.0,19,0
46,93,0.0,18,0
13,93,1.0,10,0
45,93,0.0,17,0
44,93,0.0,15,0
43,93,0.0,14,0
32,93,0.0,16,0
21,93,0.0,13,0
11,93,4.0,8,0
14,93,4.0,9,0
15,93,15.0,6,0
18,93,23.0,3,0
31,93,18.0,4,0
23,93,9.0,7,0
4,93,16.0,5,0
22,93,24.0,2,0
30,93,40.0,1,4
8,94,1.0,12,0
2,94,0.0,20,0
17,94,1.0,13,0
47,94,0.0,19,0
46,94,0.0,18,0
13,94,1.0,11,0
45,94,0.0,17,0
44,94,0.0,15,0
43,94,0.0,14,0
32,94,0.0,16,0
21,94,2.0,10,0
11,94,8.0,8,0
14,94,4.0,9,0
15,94,21.0,5,0
18,94,24.0,3,0
31,94,18.0,6,0
23,94,12.0,7,0
4,94,21.0,4,0
22,94,32.0,2,0
30,94,50.0,1,5
8,95,1.0,15,0
2,95,2.0,13,0
17,95,1.0,16,0
47,95,0.0,17,0
46,95,0.0,20,0
13,95,5.0,9,0
45,95,0.0,19,0
44,95,1.0,14,0
43,95,3.0,11,0
32,95,0.0,18,0
21,95,2.0,12,0
11,95,8.0,8,0
14,95,4.0,10,0
15,95,31.0,4,1
18,95,32.0,3,0
31,95,23.0,5,0
23,95,12.0,7,0
4,95,21.0,6,0
22,95,38.0,2,0
30,95,50.0,1,5
8,96,1.0,16,0
2,96,2.0,14,0
17,96,3.0,13,0
47,96,0.0,17,0
46,96,0.0,20,0
13,96,5.0,9,0
45,96,0.0,19,0
44,96,1.0,15,0
43,96,3.0,12,0
32,96,0.0,18,0
21,96,5.0,10,0
11,96,8.0,8,0
14,96,4.0,11,0
15,96,36.0,4,1
18,96,38.0,3,0
31,96,24.0,6,0
23,96,12.0,7,0
4,96,25.0,5,0
22,96,46.0,2,0
30,96,60.0,1,6
10,97,2.0,16,0
8,97,5.0,12,0
2,97,3.0,14,0
17,97,3.0,15,0
47,97,0.0,19,0
46,97,0.0,21,0
13,97,5.0,11,0
45,97,0.0,20,0
44,97,1.0,17,0
43,97,3.0,13,0
32,97,0.0,18,0
21,97,10.0,8,0
11,97,8.0,9,0
14,97,7.0,10,0
15,97,36.0,4,1
18,97,44.0,3,0
31,97,24.0,6,0
23,97,12.0,7,0
4,97,25.0,5,0
22,97,54.0,2,0
30,97,70.0,1,7
10,98,2.0,17,0
8,98,8.0,11,0
2,98,3.0,15,0
17,98,3.0,16,0
47,98,1.0,18,0
46,98,0.0,21,0
13,98,5.0,12,0
45,98,0.0,20,0
44,98,5.0,13,0
43,98,3.0,14,0
32,98,0.0,19,0
21,98,10.0,9,0
11,98,14.0,7,0
14,98,9.0,10,0
15,98,41.0,4,1
18,98,44.0,3,0
31,98,24.0,6,0
23,98,12.0,8,0
4,98,25.0,5,0
22,98,62.0,2,0
30,98,80.0,1,8
48,99,0.0,20,0
10,99,2.0,17,0
8,99,10.0,11,0
2,99,3.0,16,0
17,99,3.0,15,0
47,99,1.0,18,0
46,99,0.0,22,0
13,99,5.0,12,0
45,99,0.0,21,0
44,99,5.0,13,0
43,99,3.0,14,0
32,99,0.0,19,0
21,99,10.0,10,0
11,99,14.0,7,0
14,99,12.0,9,0
15,99,46.0,4,1
18,99,48.0,3,0
31,99,25.0,6,0
23,99,12.0,8,0
4,99,33.0,5,0
22,99,68.0,2,0
30,99,90.0,1,9
48,100,0.0,20,0
10,100,2.0,17,0
8,100,18.0,7,0
2,100,3.0,16,0
17,100,4.0,14,0
47,100,1.0,18,0
46,100,0.0,22,0
13,100,5.0,12,0
45,100,0.0,21,0
44,100,5.0,13,0
43,100,3.0,15,0
32,100,0.0,19,0
21,100,13.0,10,0
11,100,14.0,8,0
14,100,14.0,9,0
15,100,46.0,4,1
18,100,53.0,3,0
31,100,29.0,6,0
23,100,12.0,11,0
4,100,33.0,5,0
22,100,74.0,2,0
30,100,100.0,1,10
42,101,2.0,18,0
48,101,0.0,21,0
10,101,2.0,17,0
8,101,18.0,8,0
2,101,3.0,16,0
17,101,7.0,12,0
47,101,1.0,19,0
46,101,0.0,23,0
13,101,5.0,13,0
45,101,0.0,22,0
44,101,5.0,14,0
43,101,3.0,15,0
32,101,0.0,20,0
21,101,13.0,10,0
11,101,15.0,9,0
14,101,19.0,7,0
15,101,46.0,4,1
18,101,61.0,3,0
31,101,33.0,6,0
23,101,12.0,11,0
4,101,39.0,5,0
22,101,74.0,2,0
30,101,110.0,1,11
42,102,4.0,15,0
48,102,0.0,21,0
10,102,2.0,18,0
8,102,18.0,8,0
2,102,3.0,17,0
17,102,7.0,12,0
47,102,1.0,19,0
46,102,0.0,23,0
13,102,5.0,13,0
45,102,0.0,22,0
44,102,5.0,14,0
43,102,3.0,16,0
32,102,0.0,20,0
21,102,14.0,10,0
11,102,18.0,9,0
14,102,19.0,7,0
15,102,46.0,4,1
18,102,65.0,3,0
31,102,38.0,6,0
23,102,12.0,11,0
4,102,45.0,5,0
22,102,82.0,2,0
30,102,120.0,1,12
41,103,0.0,22,0
42,103,4.0,15,0
48,103,0.0,21,0
10,103,2.0,19,0
8,103,28.0,7,1
2,103,3.0,18,0
17,103,7.0,13,0
47,103,1.0,20,0
46,103,0.0,24,0
13,103,10.0,12,0
45,103,0.0,23,0
44,103,6.0,14,0
43,103,3.0,17,0
32,103,3.0,16,0
21,103,18.0,10,0
11,103,18.0,9,0
14,103,21.0,8,0
15,103,46.0,4,1
18,103,65.0,3,0
31,103,38.0,6,0
23,103,12.0,11,0
4,103,45.0,5,0
22,103,88.0,2,0
30,103,128.0,1,12
41,104,0.0,21,0
42,104,6.0,15,0
48,104,0.0,22,0
10,104,2.0,19,0
8,104,28.0,7,1
2,104,3.0,18,0
17,104,7.0,13,0
47,104,1.0,20,0
46,104,0.0,24,0
13,104,10.0,12,0
45,104,0.0,23,0
44,104,6.0,14,0
43,104,3.0,17,0
32,104,3.0,16,0
21,104,19.0,10,0
11,104,23.0,9,0
14,104,24.0,8,0
15,104,46.0,4,1
18,104,71.0,3,0
31,104,42.0,6,0
23,104,12.0,11,0
4,104,45.0,5,0
22,104,98.0,2,1
30,104,136.0,1,12
35,105,0.0,23,0
41,105,0.0,21,0
42,105,6.0,15,0
48,105,0.0,22,0
10,105,2.0,19,0
8,105,34.0,7,1
2,105,3.0,18,0
17,105,7.0,13,0
47,105,1.0,20,0
46,105,0.0,25,0
13,105,11.0,12,0
45,105,0.0,24,0
44,105,6.0,14,0
43,105,3.0,17,0
32,105,3.0,16,0
21,105,21.0,10,0
11,105,26.0,8,0
14,105,24.0,9,0
15,105,46.0,5,1
18,105,79.0,3,0
31,105,46.0,6,0
23,105,12.0,11,0
4,105,50.0,4,0
22,105,108.0,2,2
30,105,136.0,1,12
35,106,0.0,21,0
41,106,0.0,22,0
42,106,6.0,15,0
48,106,0.0,23,0
10,106,2.0,19,0
8,106,37.0,7,1
2,106,3.0,18,0
17,106,7.0,13,0
47,106,1.0,20,0
46,106,0.0,25,0
13,106,11.0,12,0
45,106,0.0,24,0
44,106,6.0,14,0
43,106,3.0,17,0
32,106,3.0,16,0
21,106,22.0,10,0
11,106,31.0,8,0
14,106,24.0,9,0
15,106,46.0,6,1
18,106,85.0,3,0
31,106,48.0,5,0
23,106,20.0,11,0
4,106,54.0,4,0
22,106,108.0,2,2
30,106,146.0,1,13
35,107,0.0,21,0
41,107,0.0,22,0
42,107,6.0,15,0
48,107,0.0,23,0
10,107,2.0,19,0
8,107,45.0,7,1
2,107,3.0,18,0
17,107,7.0,13,0
47,107,1.0,20,0
46,107,0.0,25,0
13,107,12.0,12,0
45,107,0.0,24,0
44,107,6.0,14,0
43,107,3.0,17,0
32,107,3.0,16,0
21,107,22.0,11,0
11,107,34.0,8,0
14,107,24.0,10,0
15,107,46.0,6,1
18,107,85.0,3,0
31,107,58.0,5,1
23,107,24.0,9,0
4,107,59.0,4,0
22,107,114.0,2,2
30,107,148.0,1,13
50,108,0.0,11,0
18,108,0.0,10,0
35,108,0.0,9,0
23,108,1.0,8,0
4,108,2.0,7,0
49,108,3.0,6,0
15,108,4.0,5,0
30,108,5.0,4,0
8,108,6.0,3,0
31,108,8.0,2,0
14,108,10.0,1,1
43,109,0.0,15,0
52,109,0.0,13,0
2,109,1.0,11,0
22,109,8.0,4,0
50,109,0.0,14,0
18,109,2.0,10,0
35,109,0.0,12,0
23,109,6.0,8,0
4,109,8.0,5,0
49,109,3.0,9,0
15,109,8.0,7,0
30,109,8.0,6,0
8,109,16.0,1,1
31,109,8.0,3,0
14,109,10.0,2,1
17,110,0.0,14,0
21,110,10.0,4,1
43,110,0.0,15,0
52,110,0.0,16,0
2,110,1.0,13,0
22,110,8.0,7,0
50,110,0.0,17,0
18,110,2.0,12,0
35,110,3.0,11,0
23,110,8.0,9,0
4,110,14.0,3,0
49,110,7.0,10,0
15,110,9.0,5,0
30,110,8.0,8,0
8,110,24.0,1,1
31,110,8.0,6,0
14,110,15.0,2,1
42,111,0.0,19,0
44,111,0.0,14,0
17,111,0.0,15,0
21,111,10.0,7,1
43,111,0.0,16,0
52,111,0.0,17,0
2,111,1.0,13,0
22,111,14.0,5,0
50,111,0.0,18,0
18,111,3.0,12,0
35,111,3.0,11,0
23,111,13.0,6,0
4,111,17.0,4,0
49,111,7.0,10,0
15,111,9.0,9,0
30,111,18.0,3,1
8,111,32.0,1,1
31,111,10.0,8,0
14,111,19.0,2,1
51,112,0.0,19,0
42,112,0.0,20,0
44,112,0.0,17,0
17,112,2.0,14,0
21,112,10.0,8,1
43,112,3.0,12,0
52,112,1.0,16,0
2,112,1.0,15,0
22,112,20.0,4,0
50,112,0.0,18,0
18,112,3.0,13,0
35,112,3.0,11,0
23,112,17.0,6,0
4,112,25.0,3,0
49,112,7.0,10,0
15,112,9.0,9,0
30,112,28.0,2,2
8,112,32.0,1,1
31,112,15.0,7,0
14,112,19.0,5,1
51,113,0.0,20,0
42,113,0.0,17,0
44,113,0.0,18,0
17,113,4.0,12,0
21,113,10.0,8,1
43,113,3.0,14,0
52,113,1.0,16,0
2,113,1.0,15,0
22,113,26.0,3,0
50,113,0.0,19,0
18,113,8.0,10,0
35,113,3.0,13,0
23,113,20.0,6,0
4,113,25.0,4,0
49,113,7.0,11,0
15,113,10.0,9,0
30,113,38.0,2,3
8,113,40.0,1,1
31,113,15.0,7,0
14,113,23.0,5,1
51,114,0.0,20,0
42,114,0.0,18,0
44,114,0.0,17,0
17,114,4.0,12,0
21,114,10.0,9,1
43,114,3.0,13,0
52,114,1.0,16,0
2,114,1.0,15,0
22,114,27.0,4,0
50,114,0.0,19,0
18,114,8.0,10,0
35,114,3.0,14,0
23,114,25.0,7,0
4,114,29.0,3,0
49,114,7.0,11,0
15,114,13.0,8,0
30,114,44.0,2,3
8,114,48.0,1,1
31,114,25.0,5,1
14,114,25.0,6,1
51,115,0.0,20,0
42,115,0.0,18,0
44,115,1.0,15,0
17,115,6.0,12,0
21,115,10.0,9,1
43,115,3.0,13,0
52,115,1.0,17,0
2,115,1.0,16,0
22,115,31.0,6,0
50,115,0.0,19,0
18,115,8.0,10,0
35,115,3.0,14,0
23,115,33.0,4,0
4,115,34.0,3,0
49,115,7.0,11,0
15,115,13.0,8,0
30,115,54.0,1,4
8,115,51.0,2,1
31,115,31.0,5,1
14,115,25.0,7,1
51,116,0.0,20,0
42,116,0.0,18,0
44,116,1.0,16,0
17,116,9.0,11,0
21,116,10.0,9,1
43,116,3.0,13,0
52,116,1.0,17,0
2,116,2.0,15,0
22,116,37.0,6,0
50,116,0.0,19,0
18,116,10.0,10,0
35,116,3.0,14,0
23,116,43.0,3,1
4,116,39.0,5,0
49,116,7.0,12,0
15,116,13.0,8,0
30,116,58.0,1,4
8,116,51.0,2,1
31,116,39.0,4,1
14,116,25.0,7,1
51,117,0.0,20,0
42,117,0.0,18,0
44,117,2.0,15,0
17,117,12.0,9,0
21,117,10.0,10,1
43,117,3.0,14,0
52,117,1.0,17,0
2,117,2.0,16,0
22,117,39.0,5,0
50,117,0.0,19,0
18,117,10.0,11,0
35,117,3.0,13,0
23,117,53.0,3,2
4,117,39.0,6,0
49,117,7.0,12,0
15,117,13.0,8,0
30,117,64.0,1,4
8,117,56.0,2,1
31,117,47.0,4,1
14,117,29.0,7,1
51,118,0.0,20,0
42,118,0.0,18,0
44,118,2.0,15,0
17,118,12.0,9,0
21,118,10.0,11,1
43,118,5.0,13,0
52,118,1.0,17,0
2,118,2.0,16,0
22,118,49.0,5,1
50,118,0.0,19,0
18,118,11.0,10,0
35,118,3.0,14,0
23,118,53.0,4,2
4,118,39.0,6,0
49,118,7.0,12,0
15,118,16.0,8,0
30,118,69.0,1,4
8,118,62.0,2,1
31,118,55.0,3,1
14,118,33.0,7,1
53,119,0.0,21,0
51,119,0.0,20,0
42,119,0.0,18,0
44,119,6.0,14,0
17,119,12.0,10,0
21,119,10.0,11,1
43,119,8.0,12,0
52,119,1.0,17,0
2,119,2.0,16,0
22,119,49.0,5,1
50,119,0.0,19,0
18,119,12.0,9,0
35,119,3.0,15,0
23,119,53.0,4,2
4,119,44.0,6,0
49,119,7.0,13,0
15,119,22.0,8,0
30,119,71.0,1,4
8,119,62.0,3,1
31,119,65.0,2,2
14,119,41.0,7,1
53,120,0.0,21,0
51,120,0.0,20,0
42,120,0.0,18,0
44,120,6.0,14,0
17,120,15.0,9,0
21,120,10.0,11,1
43,120,8.0,12,0
52,120,1.0,17,0
2,120,2.0,16,0
22,120,49.0,6,1
50,120,0.0,19,0
18,120,12.0,10,0
35,120,3.0,15,0
23,120,58.0,4,2
4,120,54.0,5,1
49,120,7.0,13,0
15,120,24.0,8,0
30,120,72.0,1,4
8,120,70.0,3,1
31,120,71.0,2,2
14,120,45.0,7,1
47,121,0.0,22,0
48,121,4.0,16,0
53,121,0.0,23,0
51,121,0.0,21,0
42,121,0.0,19,0
44,121,6.0,14,0
17,121,17.0,9,0
21,121,10.0,11,1
43,121,8.0,12,0
52,121,1.0,18,0
2,121,2.0,17,0
22,121,55.0,5,1
50,121,0.0,20,0
18,121,12.0,10,0
35,121,6.0,15,0
23,121,58.0,4,2
4,121,55.0,6,1
49,121,7.0,13,0
15,121,24.0,8,0
30,121,82.0,1,5
8,121,75.0,3,1
31,121,79.0,2,2
14,121,45.0,7,1
47,122,0.0,23,0
48,122,4.0,17,0
53,122,0.0,22,0
51,122,1.0,19,0
42,122,0.0,20,0
44,122,6.0,15,0
17,122,17.0,9,0
21,122,12.0,11,1
43,122,8.0,13,0
52,122,1.0,18,0
2,122,6.0,14,0
22,122,55.0,5,1
50,122,0.0,21,0
18,122,12.0,12,0
35,122,6.0,16,0
23,122,58.0,4,2
4,122,55.0,6,1
49,122,13.0,10,0
15,122,29.0,8,0
30,122,92.0,1,6
8,122,83.0,2,1
31,122,82.0,3,2
14,122,45.0,7,1
11,123,3.0,18,0
47,123,0.0,24,0
48,123,4.0,17,0
53,123,0.0,23,0
51,123,1.0,20,0
42,123,0.0,21,0
44,123,6.0,15,0
17,123,17.0,10,0
21,123,12.0,12,1
43,123,10.0,13,0
52,123,1.0,19,0
2,123,6.0,14,0
22,123,65.0,4,2
50,123,0.0,22,0
18,123,17.0,9,0
35,123,6.0,16,0
23,123,58.0,5,2
4,123,55.0,6,1
49,123,13.0,11,0
15,123,33.0,8,0
30,123,93.0,1,6
8,123,91.0,2,1
31,123,82.0,3,2
14,123,51.0,7,1
37,124,0.0,8,0
62,124,0.0,7,0
63,124,1.0,6,0
17,124,2.0,5,0
56,124,3.0,4,0
8,124,4.0,3,0
31,124,6.0,2,0
30,124,10.0,1,1
21,125,0.0,17,0
49,125,0.0,16,0
11,125,0.0,15,0
35,125,0.0,14,0
66,125,0.0,11,0
13,125,1.0,10,0
2,125,2.0,7,0
18,125,3.0,5,0
23,125,10.0,3,1
37,125,0.0,13,0
62,125,0.0,12,0
63,125,1.0,9,0
17,125,2.0,8,0
56,125,3.0,6,0
8,125,4.0,4,0
31,125,12.0,2,0
30,125,14.0,1,1
14,126,4.0,6,0
21,126,0.0,18,0
49,126,0.0,17,0
11,126,0.0,16,0
35,126,0.0,15,0
66,126,0.0,13,0
13,126,1.0,11,0
2,126,2.0,9,0
18,126,6.0,4,0
23,126,16.0,2,1
37,126,0.0,14,0
62,126,0.0,12,0
63,126,2.0,10,0
17,126,2.0,8,0
56,126,3.0,7,0
8,126,4.0,5,0
31,126,14.0,3,0
30,126,24.0,1,2
15,127,0.0,18,0
22,127,6.0,5,0
14,127,5.0,6,0
21,127,0.0,20,0
49,127,0.0,19,0
11,127,0.0,17,0
35,127,0.0,13,0
66,127,0.0,15,0
13,127,1.0,12,0
2,127,2.0,9,0
18,127,8.0,4,0
23,127,20.0,2,1
37,127,0.0,16,0
62,127,0.0,14,0
63,127,2.0,11,0
17,127,2.0,10,0
56,127,3.0,8,0
8,127,4.0,7,0
31,127,17.0,3,0
30,127,34.0,1,3
15,128,0.0,19,0
22,128,6.0,6,0
14,128,9.0,4,0
21,128,0.0,20,0
49,128,1.0,13,0
11,128,0.0,18,0
35,128,0.0,14,0
66,128,0.0,15,0
13,128,3.0,10,0
2,128,5.0,7,0
18,128,8.0,5,0
23,128,20.0,3,1
37,128,0.0,17,0
62,128,0.0,16,0
63,128,2.0,12,0
17,128,2.0,11,0
56,128,3.0,9,0
8,128,4.0,8,0
31,128,23.0,2,0
30,128,44.0,1,4
15,129,0.0,20,0
22,129,12.0,4,0
14,129,10.0,5,0
21,129,2.0,12,0
49,129,1.0,14,0
11,129,0.0,19,0
35,129,0.0,15,0
66,129,0.0,16,0
13,129,3.0,10,0
2,129,5.0,7,0
18,129,8.0,6,0
23,129,23.0,3,1
